image_path,gender,face_shape,hairstyle
dataset\women\Pixie_Cut_0131.jpg,women,Round,Pixie_Cut
dataset\women\Pixie_Cut_0132.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0133.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0134.jpg,women,Oval,Pixie_Cut
dataset\women\Pixie_Cut_0135.jpg,women,Round,Girls_curly_hair_style
dataset\women\Pixie_Cut_0136.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0137.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0138.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0139.jpg,women,Oval,Pixie_Cut
dataset\women\Pixie_Cut_0140.jpg,women,Oval,Girls_curly_hair_style
dataset\women\Pixie_Cut_0141.jpg,women,Round,Girls_curly_hair_style
dataset\women\Pixie_Cut_0142.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0143.jpg,women,Round,Pixie_Cut
dataset\women\Pixie_Cut_0144.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0145.jpg,women,Oblong,Pixie_Cut
dataset\women\Pixie_Cut_0146.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0147.jpg,women,Oblong,Straight_layered_hair
dataset\women\Pixie_Cut_0148.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0149.jpg,women,Round,Girls_short_hair
dataset\women\Pixie_Cut_0150.jpg,women,Round,Girls_short_hair
dataset\women\Pixie_Cut_0151.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0152.jpg,women,Round,Hush_Cut
dataset\women\Pixie_Cut_0153.jpg,women,Oblong,Middle
dataset\women\Pixie_Cut_0154.jpg,women,Oblong,Middle
dataset\women\Pixie_Cut_0155.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0156.jpg,women,Round,Girls_curly_hair_style
dataset\women\Pixie_Cut_0157.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0158.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0159.jpg,women,Round,Pixie_Cut
dataset\women\Pixie_Cut_0160.jpg,women,Oval,Pixie_Cut
dataset\women\Pixie_Cut_0161.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0162.jpg,women,Round,Long_hair
dataset\women\Pixie_Cut_0163.jpg,women,Round,Comma_bangs
dataset\women\Pixie_Cut_0164.jpg,women,Round,Pixie_Cut
dataset\women\Pixie_Cut_0165.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0166.jpg,women,Oval,Pixie_Cut
dataset\women\Pixie_Cut_0167.jpg,women,Heart,Straight_layered_hair
dataset\women\Pixie_Cut_0168.jpg,women,Oval,Long_hair
dataset\women\Pixie_Cut_0169.jpg,women,Round,Pixie_Cut
dataset\women\Pixie_Cut_0170.jpg,women,Round,Girls_curly_hair_style
dataset\women\Pixie_Cut_0171.jpg,women,Round,Pixie_Cut
dataset\women\Pixie_Cut_0172.jpg,women,Round,Textured_Cut
dataset\women\Pixie_Cut_0173.jpg,women,Heart,Long_hair
dataset\women\Pixie_Cut_0174.jpg,women,Oval,Hush_Cut
dataset\women\Pixie_Cut_0175.jpg,women,Heart,Straight_layered_hair
dataset\women\Pixie_Cut_0176.jpg,women,Heart,Pixie_Cut
dataset\women\Pixie_Cut_0177.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0178.jpg,women,Oval,Girls_curly_hair_style
dataset\women\Pixie_Cut_0179.jpg,women,Round,Girls_short_hair
dataset\women\Pixie_Cut_0180.jpg,women,Oblong,Straight_layered_hair
dataset\women\Pixie_Cut_0181.jpg,women,Oblong,Straight_layered_hair
dataset\women\Pixie_Cut_0182.jpg,women,Round,Layered_curly_hairstyle
dataset\women\Pixie_Cut_0183.jpg,women,Round,Long_hair
dataset\women\Pixie_Cut_0184.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0185.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0186.jpg,women,Oval,Long_hair
dataset\women\Pixie_Cut_0187.jpg,women,Oval,Pixie_Cut
dataset\women\Pixie_Cut_0188.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0189.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0190.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0191.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0192.jpg,women,Oval,Long_hair
dataset\women\Pixie_Cut_0193.jpg,women,Heart,Girls_curly_hair_style
dataset\women\Pixie_Cut_0194.jpg,women,Oblong,Middle
dataset\women\Pixie_Cut_0195.jpg,women,Oval,Long_hair
dataset\women\Pixie_Cut_0196.jpg,women,Oblong,Straight_layered_hair
dataset\women\Pixie_Cut_0197.jpg,women,Oval,Pixie_Cut
dataset\women\Pixie_Cut_0198.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0199.jpg,women,Round,Girls_short_hair
dataset\women\Pixie_Cut_0200.jpg,women,Oval,Pixie_Cut
dataset\women\Pixie_Cut_0201.jpg,women,Oblong,Long_hair
dataset\women\Pixie_Cut_0202.jpg,women,Oval,Girls_curly_hair_style
dataset\women\Pixie_Cut_0203.jpg,women,Square,Pixie_Cut
dataset\women\Pixie_Cut_0204.jpg,women,Oval,Pixie_Cut
dataset\women\Pixie_Cut_0205.jpg,women,Oval,Long_hair
dataset\women\Pixie_Cut_0206.jpg,women,Round,Pixie_Cut
dataset\women\Pixie_Cut_0207.jpg,women,Oval,Pixie_Cut
dataset\women\Pixie_Cut_0208.jpg,women,Square,Straight_layered_hair
dataset\women\Pixie_Cut_0209.jpg,women,Round,Hush_Cut
dataset\women\Pixie_Cut_0210.jpg,women,Round,Pixie_Cut
dataset\women\Pixie_Cut_0211.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0212.jpg,women,Round,Pixie_Cut
dataset\women\Pixie_Cut_0213.jpg,women,Round,Textured_Cut
dataset\women\Pixie_Cut_0214.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0215.jpg,women,Oblong,Long_hair
dataset\women\Pixie_Cut_0216.jpg,women,Round,Textured_Cut
dataset\women\Pixie_Cut_0217.jpg,women,Round,Long_hair
dataset\women\Pixie_Cut_0218.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0219.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0220.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0221.jpg,women,Oval,Pixie_Cut
dataset\women\Pixie_Cut_0222.jpg,women,Oval,Girls_curly_hair_style
dataset\women\Pixie_Cut_0223.jpg,women,Round,Long_hair
dataset\women\Pixie_Cut_0224.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0225.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0226.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0227.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0228.jpg,women,Oval,Pixie_Cut
dataset\women\Pixie_Cut_0229.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0230.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0231.jpg,women,Round,Long_hair
dataset\women\Pixie_Cut_0232.jpg,women,Oval,Long_hair
dataset\women\Pixie_Cut_0233.jpg,women,Round,Men's_short_hair
dataset\women\Pixie_Cut_0234.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0235.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0236.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0237.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0238.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0239.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0240.jpg,women,Round,Pixie_Cut
dataset\women\Pixie_Cut_0241.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0242.jpg,women,Round,Pixie_Cut
dataset\women\Pixie_Cut_0243.jpg,women,Heart,Straight_layered_hair
dataset\women\Pixie_Cut_0244.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0245.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0246.jpg,women,Oblong,Straight_layered_hair
dataset\women\Pixie_Cut_0247.jpg,women,Round,Pixie_Cut
dataset\women\Pixie_Cut_0248.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0249.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0250.jpg,women,Round,Pixie_Cut
dataset\women\Pixie_Cut_0251.jpg,women,Round,Textured_Cut
dataset\women\Pixie_Cut_0252.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0253.jpg,women,Oblong,Straight_layered_hair
dataset\women\Pixie_Cut_0254.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0255.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0256.jpg,women,Oblong,Pixie_Cut
dataset\women\Pixie_Cut_0257.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0258.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0259.jpg,women,Oval,Pixie_Cut
dataset\women\Pixie_Cut_0260.jpg,women,Round,Girls_curly_hair_style
dataset\women\Pixie_Cut_0261.jpg,women,Round,Pomade
dataset\women\Pixie_Cut_0262.jpg,women,Oval,Textured_Cut
dataset\women\Pixie_Cut_0263.jpg,women,Round,Long_hair
dataset\women\Pixie_Cut_0264.jpg,women,Round,Hush_Cut
dataset\women\Pixie_Cut_0265.jpg,women,Oval,Textured_Cut
dataset\women\Pixie_Cut_0266.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0267.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0268.jpg,women,Oblong,Straight_layered_hair
dataset\women\Pixie_Cut_0269.jpg,women,Oblong,Straight_layered_hair
dataset\women\Pixie_Cut_0270.jpg,women,Round,Hush_Cut
dataset\women\Pixie_Cut_0271.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0272.jpg,women,Round,Textured_Cut
dataset\women\Pixie_Cut_0273.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0274.jpg,women,Round,Pixie_Cut
dataset\women\Pixie_Cut_0275.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0276.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0277.jpg,women,Round,Long_hair
dataset\women\Pixie_Cut_0278.jpg,women,Oval,Girls_short_hair
dataset\women\Pixie_Cut_0279.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0280.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0281.jpg,women,Oval,Long_hair
dataset\women\Pixie_Cut_0282.jpg,women,Oval,Hush_Cut
dataset\women\Pixie_Cut_0283.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0284.jpg,women,Round,Hush_Cut
dataset\women\Pixie_Cut_0285.jpg,women,Round,Hush_Cut
dataset\women\Pixie_Cut_0286.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0287.jpg,women,Oblong,Pixie_Cut
dataset\women\Pixie_Cut_0288.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0289.jpg,women,Round,Girls_short_hair
dataset\women\Pixie_Cut_0290.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0291.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0292.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0293.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0294.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0295.jpg,women,Oval,Long_hair
dataset\women\Pixie_Cut_0296.jpg,women,Oval,Pixie_Cut
dataset\women\Pixie_Cut_0297.jpg,women,Round,Girls_short_hair
dataset\women\Pixie_Cut_0298.jpg,women,Round,Girls_curly_hair_style
dataset\women\Pixie_Cut_0299.jpg,women,Round,Long_hair
dataset\women\Pixie_Cut_0300.jpg,women,Oval,Hush_Cut
dataset\women\Pixie_Cut_0301.jpg,women,Round,Long_hair
dataset\women\Pixie_Cut_0302.jpg,women,Oval,Pixie_Cut
dataset\women\Pixie_Cut_0303.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0304.jpg,women,Oval,Pomade
dataset\women\Pixie_Cut_0305.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0306.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0307.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0308.jpg,women,Oval,Long_hair
dataset\women\Pixie_Cut_0309.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0310.jpg,women,Round,Pixie_Cut
dataset\women\Pixie_Cut_0311.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0312.jpg,women,Round,Hush_Cut
dataset\women\Pixie_Cut_0313.jpg,women,Oval,Textured_Cut
dataset\women\Pixie_Cut_0314.jpg,women,Round,Pixie_Cut
dataset\women\Pixie_Cut_0315.jpg,women,Round,Textured_Cut
dataset\women\Pixie_Cut_0316.jpg,women,Oval,Long_hair
dataset\women\Pixie_Cut_0317.jpg,women,Round,Hush_Cut
dataset\women\Pixie_Cut_0318.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0319.jpg,women,Oblong,Middle
dataset\women\Pixie_Cut_0320.jpg,women,Oval,Long_hair
dataset\women\Pixie_Cut_0321.jpg,women,Round,Pixie_Cut
dataset\women\Pixie_Cut_0322.jpg,women,Round,Pixie_Cut
dataset\women\Pixie_Cut_0323.jpg,women,Round,Girls_curly_hair_style
dataset\women\Pixie_Cut_0324.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0325.jpg,women,Round,Pixie_Cut
dataset\women\Pixie_Cut_0326.jpg,women,Heart,Straight_layered_hair
dataset\women\Pixie_Cut_0327.jpg,women,Round,Textured_Cut
dataset\women\Pixie_Cut_0328.jpg,women,Oval,Hush_Cut
dataset\women\Pixie_Cut_0329.jpg,women,Oval,Long_hair
dataset\women\Pixie_Cut_0330.jpg,women,Oval,Layered_curly_hairstyle
dataset\women\Pixie_Cut_0331.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0332.jpg,women,Oval,Girls_curly_hair_style
dataset\women\Pixie_Cut_0333.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0334.jpg,women,Oval,Pixie_Cut
dataset\women\Pixie_Cut_0335.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0336.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0337.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0338.jpg,women,Round,Layered_curly_hairstyle
dataset\women\Pixie_Cut_0339.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0340.jpg,women,Oblong,Straight_layered_hair
dataset\women\Pixie_Cut_0341.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0342.jpg,women,Square,Straight_layered_hair
dataset\women\Pixie_Cut_0343.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0344.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0345.jpg,women,Oval,Girls_curly_hair_style
dataset\women\Pixie_Cut_0346.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0347.jpg,women,Oval,Long_hair
dataset\women\Pixie_Cut_0348.jpg,women,Round,Pixie_Cut
dataset\women\Pixie_Cut_0349.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0350.jpg,women,Oval,Long_hair
dataset\women\Pixie_Cut_0351.jpg,women,Oval,Hush_Cut
dataset\women\Pixie_Cut_0352.jpg,women,Square,Girls_short_hair
dataset\women\Pixie_Cut_0353.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0354.jpg,women,Square,Textured_Cut
dataset\women\Pixie_Cut_0355.jpg,women,Oblong,Girls_short_hair
dataset\women\Pixie_Cut_0356.jpg,women,Square,Girls_curly_hair_style
dataset\women\Pixie_Cut_0357.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0358.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0359.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0360.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0361.jpg,women,Round,Girls_curly_hair_style
dataset\women\Pixie_Cut_0362.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0363.jpg,women,Round,Hush_Cut
dataset\women\Pixie_Cut_0364.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0365.jpg,women,Oval,Hush_Cut
dataset\women\Pixie_Cut_0366.jpg,women,Round,Textured_Cut
dataset\women\Pixie_Cut_0367.jpg,women,Oval,Hush_Cut
dataset\women\Pixie_Cut_0368.jpg,women,Round,Girls_curly_hair_style
dataset\women\Pixie_Cut_0369.jpg,women,Oval,Textured_Cut
dataset\women\Pixie_Cut_0370.jpg,women,Round,Pixie_Cut
dataset\women\Pixie_Cut_0371.jpg,women,Oval,Long_hair
dataset\women\Pixie_Cut_0372.jpg,women,Round,Pixie_Cut
dataset\women\Pixie_Cut_0373.jpg,women,Oblong,Pixie_Cut
dataset\women\Pixie_Cut_0374.jpg,women,Oblong,Pixie_Cut
dataset\women\Pixie_Cut_0375.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0376.jpg,women,Round,Pixie_Cut
dataset\women\Pixie_Cut_0377.jpg,women,Oval,Long_hair
dataset\women\Pixie_Cut_0378.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0379.jpg,women,Oval,Textured_Cut
dataset\women\Pixie_Cut_0380.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0381.jpg,women,Heart,Pixie_Cut
dataset\women\Pixie_Cut_0382.jpg,women,Round,Layered_curly_hairstyle
dataset\women\Pixie_Cut_0383.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0384.jpg,women,Oblong,Straight_layered_hair
dataset\women\Pixie_Cut_0385.jpg,women,Oval,Pixie_Cut
dataset\women\Pixie_Cut_0386.jpg,women,Oval,Hush_Cut
dataset\women\Pixie_Cut_0387.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0388.jpg,women,Oblong,Girls_short_hair
dataset\women\Pixie_Cut_0389.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0390.jpg,women,Round,Girls_curly_hair_style
dataset\women\Pixie_Cut_0391.jpg,women,Oval,Long_hair
dataset\women\Pixie_Cut_0392.jpg,women,Round,Pixie_Cut
dataset\women\Pixie_Cut_0393.jpg,women,Oval,Hush_Cut
dataset\women\Pixie_Cut_0394.jpg,women,Oval,Textured_Cut
dataset\women\Pixie_Cut_0395.jpg,women,Oblong,Straight_layered_hair
dataset\women\Pixie_Cut_0396.jpg,women,Round,Layered_curly_hairstyle
dataset\women\Pixie_Cut_0397.jpg,women,Round,Long_hair
dataset\women\Pixie_Cut_0398.jpg,women,Round,Girls_short_hair
dataset\women\Pixie_Cut_0399.jpg,women,Round,Long_hair
dataset\women\Pixie_Cut_0400.jpg,women,Round,Pixie_Cut
dataset\women\Pixie_Cut_0401.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0402.jpg,women,Heart,Pixie_Cut
dataset\women\Pixie_Cut_0403.jpg,women,Round,Pixie_Cut
dataset\women\Pixie_Cut_0404.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0405.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0406.jpg,women,Oval,Long_hair
dataset\women\Pixie_Cut_0407.jpg,women,Oval,Pixie_Cut
dataset\women\Pixie_Cut_0408.jpg,women,Round,Pixie_Cut
dataset\women\Pixie_Cut_0409.jpg,women,Round,Girls_short_hair
dataset\women\Pixie_Cut_0410.jpg,women,Round,Pixie_Cut
dataset\women\Pixie_Cut_0411.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0412.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0413.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0414.jpg,women,Oval,Long_hair
dataset\women\Pixie_Cut_0415.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0416.jpg,women,Oval,Girls_curly_hair_style
dataset\women\Pixie_Cut_0417.jpg,women,Oval,Long_hair
dataset\women\Pixie_Cut_0418.jpg,women,Oval,Long_hair
dataset\women\Pixie_Cut_0419.jpg,women,Round,Long_hair
dataset\women\Pixie_Cut_0420.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0421.jpg,women,Oval,Pixie_Cut
dataset\women\Pixie_Cut_0422.jpg,women,Round,Girls_curly_hair_style
dataset\women\Pixie_Cut_0423.jpg,women,Heart,Layered_curly_hairstyle
dataset\women\Pixie_Cut_0424.jpg,women,Round,Long_hair
dataset\women\Pixie_Cut_0425.jpg,women,Round,Pixie_Cut
dataset\women\Pixie_Cut_0426.jpg,women,Round,Pixie_Cut
dataset\women\Pixie_Cut_0427.jpg,women,Round,Long_hair
dataset\women\Pixie_Cut_0428.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0429.jpg,women,Round,Girls_short_hair
dataset\women\Pixie_Cut_0430.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0431.jpg,women,Oval,Long_hair
dataset\women\Pixie_Cut_0432.jpg,women,Oval,Bob
dataset\women\Pixie_Cut_0433.jpg,women,Oval,Long_hair
dataset\women\Pixie_Cut_0434.jpg,women,Oval,Girls_curly_hair_style
dataset\women\Pixie_Cut_0435.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0436.jpg,women,Oval,Long_hair
dataset\women\Pixie_Cut_0437.jpg,women,Oval,Pomade
dataset\women\Pixie_Cut_0438.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0439.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0440.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0441.jpg,women,Round,Middle
dataset\women\Pixie_Cut_0442.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0443.jpg,women,Oblong,Straight_layered_hair
dataset\women\Pixie_Cut_0444.jpg,women,Heart,Girls_curly_hair_style
dataset\women\Pixie_Cut_0445.jpg,women,Oval,Textured_Cut
dataset\women\Pixie_Cut_0446.jpg,women,Square,Pixie_Cut
dataset\women\Pixie_Cut_0447.jpg,women,Oblong,Straight_layered_hair
dataset\women\Pixie_Cut_0448.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0449.jpg,women,Oval,Long_hair
dataset\women\Pixie_Cut_0450.jpg,women,Oval,Comma_bangs
dataset\women\Pixie_Cut_0451.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0452.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0453.jpg,women,Round,Pixie_Cut
dataset\women\Pixie_Cut_0454.jpg,women,Round,Pixie_Cut
dataset\women\Pixie_Cut_0455.jpg,women,Oval,Straight_layered_hair
dataset\women\Pixie_Cut_0456.jpg,women,Round,Long_hair
dataset\women\Pixie_Cut_0457.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0458.jpg,women,Round,Straight_layered_hair
dataset\women\Pixie_Cut_0459.jpg,women,Round,Girls_short_hair
dataset\women\Pixie_Cut_0460.jpg,women,Round,Girls_curly_hair_style
